이름,본인과의관계,재산구분,재산의 종류,소재지 면적 등 권리의 명세,현재가액,건물주소,건물면적,Latitude,Longitude
최기상,본인,건물,아파트(전세(임차)권),서울특별시 금천구 시흥동 건영아파트 건물 0.00㎡ (건물41.34㎡ 감소),0.0,서울특별시 금천구 시흥동,건영아파트 건물 0.00㎡ (건물41.34㎡ 감소),37.4476688042388,126.908452220723
최기상,배우자,건물,아파트(전세(임차)권),서울특별시 금천구 시흥동 남서울힐스테이트 건물 84.68㎡(건물 84.68㎡ 증가),650000.0,서울특별시 금천구 시흥동,남서울힐스테이트 건물 84.68㎡(건물 84.68㎡ 증가),37.4476688042388,126.908452220723
최승재,본인,건물,다가구주택(전세(임차)권),서울특별시 관악구 봉천동 대지 142.00㎡ 건물 30.00㎡,10000.0,서울특별시 관악구 봉천동,대지 142.00㎡ 건물 30.00㎡,37.482538491727,126.952165181187
최연숙,본인,건물,아파트(전세(임차)권),대구광역시 수성구 범어동 우방크로바아파트 건물 83.50㎡,240000.0,대구광역시 수성구 범어동,우방크로바아파트 건물 83.50㎡,35.8555358516494,128.622124414966
최웅식,본인,건물,아파트(전세(임차)권),서울특별시 영등포구 영등포동 영등포푸르지오 건물84.84㎡,451500.0,서울특별시 영등포구 영등포동,영등포푸르지오 건물84.84㎡,37.5134118222975,126.906168599588
최인호,본인,건물,사무실(전세(임차)권),부산광역시 사하구 괴정동 희망빌딩 건물 274.00㎡,20000.0,부산광역시 사하구 괴정동,희망빌딩 건물 274.00㎡,35.1037002076552,128.995052763432
최인호,배우자,건물,아파트(전세(임차)권),부산광역시 사하구 하단동 하단대진아파트 건물 47.70㎡,40000.0,부산광역시 사하구 하단동,하단대진아파트 건물 47.70㎡,35.1148094646082,128.952594462617
최인호,본인,건물,오피스텔(전세(임차)권),서울특별시 영등포구 여의도동 여의도파라곤 건물 34.21㎡,10000.0,서울특별시 영등포구 여의도동,여의도파라곤 건물 34.21㎡,37.5267849150832,126.930167091136
최재형,배우자,건물,단독주택(전세(임차)권),서울특별시 종로구 구기동 건물 73.80㎡,300000.0,서울특별시 종로구 구기동,건물 73.80㎡,37.6193739703885,126.959299756836
최종윤,본인,건물,근린생활시설(전세(임차)권),경기도 하남시 풍산동 미사강변 유림 노르웨이숲 건물90.09㎡,30000.0,경기도 하남시 풍산동,미사강변 유림 노르웨이숲 건물90.09㎡,37.549023322979,127.185090374889
최종윤,본인,건물,아파트(전세(임차)권),경기도 하남시 망월동 미사강변 골든 센트로(GOLDENCENTRO) 건물 84.82㎡ (건물 84.82㎡ 증가),680000.0,경기도 하남시 망월동,미사강변 골든 센트로(GOLDENCENTRO) 건물 84.82㎡ (건물 84.82㎡ 증가),37.5680994614327,127.189475097868
최종윤,본인,건물,아파트(전세(임차)권),경기도 하남시 창우동 꿈동산신안아파트 건물 0.00㎡(건물 84.89㎡ 감소),0.0,경기도 하남시 창우동 꿈동,산신안아파트 건물 0.00㎡(건물 84.89㎡ 감소),,
최종윤,장남,건물,아파트(전세(임차)권),서울특별시 강동구 명일동 고덕주공아파트 건물 0.00㎡(건물 83.52㎡ 감소),0.0,서울특별시 강동구 명일동,고덕주공아파트 건물 0.00㎡(건물 83.52㎡ 감소),37.5494403330957,127.150304746486
최종윤,장남,건물,아파트(전세(임차)권),"서울특별시 강동구 명일동 현대아파트 건물 7,369.60㎡ 중57.09㎡ (건물 총면적 7,369.60㎡ 증가, 지분면적 57.09㎡ 증가)",320000.0,서울특별시 강동구 명일동,"현대아파트 건물 7,369.60㎡ 중57.09㎡ (건물 총면적 7,369.60㎡ 증가, 지분면적 57.09㎡ 증가)",37.5494403330957,127.150304746486
최춘식,본인,건물,사무실(전세(임차)권),경기도 가평군 가평읍 읍내리 스마트빌딩 건물 132.00㎡,10000.0,경기도 가평군 가평읍 읍내리,스마트빌딩 건물 132.00㎡,37.8402219077485,127.515783483744
최춘식,본인,건물,사무실(전세(임차)권),경기도 포천시 신읍동 건물 99.00㎡,20000.0,경기도 포천시 신읍동,건물 99.00㎡,37.9012378226924,127.180502231892
최형두,본인,건물,아파트(전세(임차)권),경상남도 창원시 마산합포구 신포동1가 센트럴아파트 건물59.89㎡,100000.0,경상남도 창원시 마산합포구 신포동,1가 센트럴아파트 건물59.89㎡,35.1976510111191,128.571332955968
최형두,배우자,건물,아파트(전세(임차)권),경상남도 창원시 마산합포구 월영동 월영SK오션뷰 건물0.00㎡ (건물 59.89㎡ 감소),0.0,경상남도 창원시 마산합포구 월영동,월영SK오션뷰 건물0.00㎡ (건물 59.89㎡ 감소),35.1741600788589,128.558016561748
최형두,배우자,건물,아파트(전세(임차)권),"서울특별시 영등포구 여의도동 광장아파트 건물43,042.00㎡ 중 135.84㎡",997500.0,서울특별시 영등포구 여의도동,"광장아파트 건물43,042.00㎡ 중 135.84㎡",37.5267849150832,126.930167091136
최혜영,본인,건물,아파트(전세(임차)권),경기도 안성시 공도읍 용두리 안성공도우미린더퍼스트건물 84.99㎡ (건물 84.99㎡ 증가),340000.0,경기도 안성시 공도읍 용두리,안성공도우미린더퍼스트건물 84.99㎡ (건물 84.99㎡ 증가),37.0097253769223,127.1638015707
최혜영,부,건물,아파트(전세(임차)권),부산광역시 영도구 동삼동 주공아파트 건물 26.37㎡,2018.0,부산광역시 영도구 동삼동,주공아파트 건물 26.37㎡,35.0777484249153,129.071639310245
태영호,배우자,건물,다세대주택(전세(임차)권),"서울특별시 강남구 논현동 대지 3,340.10㎡ 건물 120.21㎡",940000.0,서울특별시 강남구 논현동,"대지 3,340.10㎡ 건물 120.21㎡",37.5126451506882,127.030154778539
태영호,본인,건물,다세대주택(전세(임차)권),서울특별시 관악구 신림동 대지 376.27㎡ 건물 41.73㎡,150000.0,서울특별시 관악구 신림동,대지 376.27㎡ 건물 41.73㎡,37.4874127684412,126.927123713685
태영호,본인,건물,상가(전세(임차)권),서울특별시 강남구 논현동 건물 172.20㎡,30000.0,서울특별시 강남구 논현동,건물 172.20㎡,37.5126451506882,127.030154778539
태영호,본인,건물,연립주택(전세(임차)권),서울특별시 동대문구 휘경동 대지 329.74㎡ 건물 30.00㎡,80000.0,서울특별시 동대문구 휘경동,대지 329.74㎡ 건물 30.00㎡,37.5908553624268,127.065730507228
하영제,본인,건물,사무실(전세(임차)권),경상남도 사천시 좌룡동 건물 166.89㎡,10000.0,경상남도 사천시 좌룡동,건물 166.89㎡,34.9585356008979,128.084907439355
하영제,본인,건물,아파트(전세(임차)권),경상남도 사천시 정동면 풍정리 송보파인빌 건물 77.95㎡,55000.0,경상남도 사천시 정동,면 풍정리 송보파인빌 건물 77.95㎡,,
하태경,배우자,건물,아파트(전세(임차)권),서울특별시 영등포구 여의도동 서울아파트 건물 165.00㎡,450000.0,서울특별시 영등포구 여의도동,서울아파트 건물 165.00㎡,37.5267849150832,126.930167091136
한기호,본인,건물,근린생활시설(전세(임차)권),강원도 춘천시 우두동 건물 109.09㎡,20000.0,강원도 춘천시 우두동,건물 109.09㎡,37.9033791315161,127.739267151428
한무경,본인,건물,아파트(전세(임차)권),서울특별시 용산구 한남동 나인원 한남 건물 273.94㎡,6500000.0,서울특별시 용산구 한남동,나인원 한남 건물 273.94㎡,37.53462985578,127.000552132438
한병도,장남,건물,근린생활시설(전세(임차)권),서울특별시 동작구 상도동 건물 19.00㎡,20000.0,서울특별시 동작구 상도동,건물 19.00㎡,37.4985163075707,126.939014238644
한병도,본인,건물,사무실(전세(임차)권),전라북도 익산시 영등동 건물 119.88㎡ (건물 119.88㎡증가),20000.0,전라북도 익산시 영등동,건물 119.88㎡ (건물 119.88㎡증가),35.952365990178,126.972488823628
한병도,본인,건물,오피스텔(전세(임차)권),서울특별시 용산구 한강로1가 용산파크자이 건물 42.99㎡(건물 42.99㎡ 증가),10000.0,서울특별시 용산구 한강로1가 용산파크자이 건물 42.99㎡(건물 42.99㎡ 증가,),37.5336104043742,126.977556800901
한정애,본인,건물,아파트(전세(임차)권),서울특별시 강서구 화곡동 그랜드아이파크 건물 130.17㎡(건물 130.17㎡ 증가),800000.0,서울특별시 강서구 화곡동,그랜드아이파크 건물 130.17㎡(건물 130.17㎡ 증가),37.5362848031695,126.848952280488
한정애,본인,건물,아파트(전세(임차)권),서울특별시 강서구 화곡동 우장산롯데캐슬 건물 0.00㎡(건물 117.19㎡ 감소),0.0,서울특별시 강서구 화곡동,우장산롯데캐슬 건물 0.00㎡(건물 117.19㎡ 감소),37.5362848031695,126.848952280488
한준호,장녀,건물,아파트(전세(임차)권),경기도 고양시 덕양구 행신동 소만마을7단지아파트 건물59.04㎡,10000.0,경기도 고양시 덕양구 행신동,소만마을7단지아파트 건물59.04㎡,37.6223556606646,126.836037177307
허영,본인,건물,근린생활시설(전세(임차)권),강원도 춘천시 퇴계동 건물 154.00㎡,20000.0,강원도 춘천시 퇴계동,건물 154.00㎡,37.864489878017,127.726200566679
허영,장녀,건물,단독주택(전세(임차)권),"서울특별시 영등포구 신길동 김현식하우스 건물 0.00㎡ 중0.00㎡ (건물 총면적 329.83㎡ 감소, 지분면적 27.00㎡ 감소)",0.0,서울특별시 영등포구 신길동,"김현식하우스 건물 0.00㎡ 중0.00㎡ (건물 총면적 329.83㎡ 감소, 지분면적 27.00㎡ 감소)",37.5041663202169,126.91406973946
허영,배우자,건물,아파트(전세(임차)권),강원도 춘천시 온의동 온의 롯데캐슬 스카이클래스 건물99.62㎡,420000.0,강원도 춘천시 온의동,온의 롯데캐슬 스카이클래스 건물99.62㎡,37.8668654361775,127.715491177909
허은아,배우자,건물,사무실(전세(임차)권),서울특별시 마포구 동교동 미래프라자 건물 221.49㎡,200000.0,서울특별시 마포구 동교동,미래프라자 건물 221.49㎡,37.557208530833,126.922261659865
허은아,본인,건물,아파트(전세(임차)권),서울특별시 동대문구 장안동 장안현대홈타운 건물 84.87㎡(건물 84.87㎡ 증가),250000.0,서울특별시 동대문구 장안동,장안현대홈타운 건물 84.87㎡(건물 84.87㎡ 증가),37.5696967138507,127.071439570463
허은아,본인,건물,오피스텔(전세(임차)권),서울특별시 동대문구 장안동 장안삼성쉐르빌 건물 61.37㎡(건물 61.37㎡ 증가),30000.0,서울특별시 동대문구 장안동,장안삼성쉐르빌 건물 61.37㎡(건물 61.37㎡ 증가),37.5696967138507,127.071439570463
홍기원,본인,건물,상가(전세(임차)권),경기도 평택시 서정동 건물 274.00㎡ 중 83.00㎡,20000.0,경기도 평택시 서정동,건물 274.00㎡ 중 83.00㎡,37.0677686141954,127.054711085274
홍기원,본인,건물,아파트(전세(임차)권),경기도 평택시 서정동 평택 롯데캐슬 건물 118.31㎡,262500.0,경기도 평택시 서정동,평택 롯데캐슬 건물 118.31㎡,37.0677686141954,127.054711085274
홍기원,장남,건물,오피스텔(전세(임차)권),"충청북도 청주시 흥덕구 오송읍 만수리 프리모i오피스텔 대지 761.00㎡ 건물 519.68㎡ (대지 761.00㎡ 증가, 건물519.68㎡ 증가)",110000.0,충청북도 청주시 흥덕구 오송읍 만수리 프리,"모i오피스텔 대지 761.00㎡ 건물 519.68㎡ (대지 761.00㎡ 증가, 건물519.68㎡ 증가)",,
홍문표,본인,건물,오피스텔(전세(임차)권),충청남도 예산군 예산읍 예산리 건물 165.29㎡,10000.0,충청남도 예산군 예산읍 예산리,건물 165.29㎡,36.6813744026477,126.844881057282
홍문표,본인,건물,오피스텔(전세(임차)권),충청남도 홍성군 홍성읍 오관리 건물 99.17㎡,3000.0,충청남도 홍성군 홍성읍 오관리,건물 99.17㎡,36.5991790310793,126.661615306896
홍석준,본인,건물,아파트(전세(임차)권),대구광역시 달서구 용산동 성서6주공아파트 건물 0.00㎡(건물 59.99㎡ 감소),0.0,대구광역시 달서구 용산동,성서6주공아파트 건물 0.00㎡(건물 59.99㎡ 감소),35.8565964722084,128.531153884197
홍석준,본인,건물,오피스텔(전세(임차)권),서울특별시 송파구 신천동 더샵스타리버 건물 64.00㎡,400000.0,서울특별시 송파구 신천동,더샵스타리버 건물 64.00㎡,37.5182926381798,127.101366591012
홍성국,본인,건물,아파트(전세(임차)권),세종특별자치시 새롬동 산 새뜸마을2단지 건물 0.00㎡(건물 0.00㎡ 감소),0.0,세종특별자치시 새롬동,산 새뜸마을2단지 건물 0.00㎡(건물 0.00㎡ 감소),36.4849939143308,127.251985107183
홍성국,본인,건물,아파트(전세(임차)권),세종특별자치시 새롬동 새뜸마을2단지 건물 59.96㎡,250000.0,세종특별자치시 새롬동,새뜸마을2단지 건물 59.96㎡,36.4849939143308,127.251985107183
홍익표,본인,건물,사무실(전세(임차)권),서울특별시 성동구 행당동 무학빌딩 건물 0.00㎡ (건물148.00㎡ 감소),0.0,서울특별시 성동구 행당동,무학빌딩 건물 0.00㎡ (건물148.00㎡ 감소),37.5583059078881,127.037031736958
홍익표,본인,건물,상가(전세(임차)권),서울특별시 서초구 서초동 덕암빌딩 건물 148.76㎡ (건물148.76㎡ 증가),50000.0,서울특별시 서초구 서초동,덕암빌딩 건물 148.76㎡ (건물148.76㎡ 증가),37.4900861966504,127.01953478052
홍익표,배우자,건물,아파트(전세(임차)권),서울특별시 서초구 방배동 신동아아파트 건물 139.74㎡(건물 139.74㎡ 증가),500000.0,서울특별시 서초구 방배동 신동,아아파트 건물 139.74㎡(건물 139.74㎡ 증가),,
홍익표,모,건물,아파트(전세(임차)권),서울특별시 성동구 마장동 마장동 현대아파트 건물59.94㎡,530000.0,서울특별시 성동구 마장동 마장동,현대아파트 건물59.94㎡,37.5663795479871,127.045325760782
홍정민,본인,건물,상가(전세(임차)권),경기도 고양시 일산동구 마두동 건물 50.50㎡,20000.0,경기도 고양시 일산동구 마두동,건물 50.50㎡,37.6557662385335,126.789654489141
홍형선,본인,건물,연립주택(전세(임차)권),서울특별시 관악구 봉천동 탑스빌 5차 건물 33.00㎡ (건물33.00㎡ 증가),5000.0,서울특별시 관악구 봉천동,탑스빌 5차 건물 33.00㎡ (건물33.00㎡ 증가),37.482538491727,126.952165181187
황보승희,본인,건물,근린생활시설(전세(임차)권),부산광역시 영도구 대교동1가 남일빌딩 건물 127.77㎡(건물 127.77㎡ 증가),10000.0,부산광역시 영도구 대교동,1가 남일빌딩 건물 127.77㎡(건물 127.77㎡ 증가),35.0924257351993,129.038315245311
황보승희,본인,건물,사무실(전세(임차)권),"부산광역시 영도구 대교동1가 백경빌딩 건물 0.00㎡ 중0.00㎡ (건물 총면적 78.34㎡ 감소, 지분면적 36.00㎡ 감소)",0.0,부산광역시 영도구 대교동,"1가 백경빌딩 건물 0.00㎡ 중0.00㎡ (건물 총면적 78.34㎡ 감소, 지분면적 36.00㎡ 감소)",35.0924257351993,129.038315245311
황보승희,본인,건물,아파트(전세(임차)권),"서울특별시 마포구 대흥동 신촌그랑자이 건물 0.00㎡ 중 0.00㎡ (건물 총면적 59.98㎡ 감소, 지분면적 29.98㎡감소)",0.0,서울특별시 마포구 대흥동,"신촌그랑자이 건물 0.00㎡ 중 0.00㎡ (건물 총면적 59.98㎡ 감소, 지분면적 29.98㎡감소)",37.5498936438387,126.943403941965
황보승희,본인,건물,오피스텔(전세(임차)권),서울특별시 영등포구 당산동6가 골드라인 건물 35.18㎡(건물 35.18㎡ 증가),30000.0,서울특별시 영등포구 당산동,6가 골드라인 건물 35.18㎡(건물 35.18㎡ 증가),37.5402584246454,126.902165652703
